Ticker,Low,Close,High,Open,Volume,Timestamp
MSFT,257.03,264.84,264.89,259.79,22404700,1658410200
MSFT,259.07,260.36,265.33,265.24,21881300,1658496600
MSFT,256.81,258.83,261.5,261.0,21056000,1658755800
MSFT,249.57,251.9,259.88,259.86,39348000,1658842200
MSFT,258.85,268.74,270.05,261.16,45994000,1658928600
MSFT,267.87,276.41,277.84,269.75,33459300,1659015000
MSFT,276.63,280.74,282.0,277.7,32152800,1659101400
MSFT,275.84,278.01,281.28,277.82,21539600,1659360600
MSFT,272.38,274.82,277.89,276.0,22754200,1659447000
MSFT,276.61,282.47,283.5,276.76,23518900,1659533400
MSFT,280.17,283.65,283.8,281.8,18098700,1659619800
MSFT,278.68,282.91,283.65,279.15,16774600,1659706200
MSFT,279.32,280.32,285.92,284.05,18739200,1659965400
MSFT,277.61,282.3,283.08,279.64,23405200,1660051800
MSFT,286.94,289.16,289.81,288.17,24687800,1660138200
MSFT,286.51,287.02,291.21,290.85,20065900,1660224600
MSFT,286.94,291.91,291.91,288.48,22619700,1660311000
MSFT,290.11,293.47,294.18,291.0,18085700,1660570200
MSFT,290.42,292.71,294.04,291.99,18102900,1660656600
MSFT,289.47,291.32,293.35,289.74,18253400,1660743000
MSFT,289.08,290.17,291.91,290.19,17186200,1660829400
MSFT,285.56,286.15,289.25,288.9,20570000,1660915800
MSFT,277.22,277.75,282.46,282.08,25061100,1661175000
MSFT,275.4,276.44,278.86,276.44,17527400,1661261400
MSFT,275.11,275.79,277.23,275.41,18137000,1661347800
MSFT,274.52,278.85,279.02,277.33,16583400,1661434200
MSFT,267.98,268.09,280.34,279.08,27549300,1661520600
MSFT,263.85,265.23,267.4,265.85,20338500,1661779800
MSFT,260.66,262.97,267.05,266.67,22767100,1661866200
MSFT,261.33,261.47,267.11,265.39,24791800,1661952600
MSFT,255.41,260.4,260.89,258.87,23263400,1662039000
MSFT,254.47,256.06,264.74,261.7,22855400,1662125400
MSFT,251.94,253.25,257.83,256.2,21328200,1662471000
MSFT,253.22,258.09,258.83,254.7,24126700,1662557400
MSFT,254.79,258.52,260.43,257.51,20319900,1662643800
MSFT,260.29,264.46,265.23,260.5,22084700,1662730200
MSFT,265.16,266.65,267.45,265.78,18747700,1662989400
MSFT,251.59,251.99,260.4,258.84,33353300,1663075800
MSFT,249.86,252.22,254.23,253.53,23913000,1663162200
MSFT,244.02,245.38,251.4,249.77,31530900,1663248600
MSFT,242.06,244.74,245.3,244.26,39791800,1663335000
MSFT,240.85,244.52,245.14,242.47,26826900,1663594200
MSFT,239.64,242.45,243.51,242.07,26660300,1663680600
MSFT,238.9,238.95,247.66,244.27,28625600,1663767000
MSFT,237.57,240.98,243.86,237.87,31061200,1663853400
MSFT,235.2,237.92,241.13,239.54,34176000,1663939800
MSFT,236.9,237.45,241.45,237.05,27694200,1664199000
MSFT,234.5,236.41,241.8,239.98,27018700,1664285400
MSFT,234.73,241.07,242.33,236.81,29029700,1664371800
MSFT,234.41,237.5,239.95,238.89,27484200,1664458200
MSFT,232.73,232.9,240.54,238.29,35694800,1664544600
MSFT,234.66,240.74,241.61,235.41,28880400,1664803800
MSFT,244.98,248.88,250.36,245.09,34888400,1664890200
MSFT,244.1,249.2,250.58,245.99,20347100,1664976600
MSFT,246.08,246.79,250.34,247.93,20239900,1665063000
MSFT,233.17,234.24,241.32,240.9,37769600,1665149400
MSFT,226.73,229.25,234.56,233.05,29743600,1665408600
MSFT,224.11,225.41,229.06,227.62,30474000,1665495000
MSFT,223.96,225.75,227.86,225.4,21903900,1665581400
MSFT,219.13,234.24,236.1,219.85,42551800,1665667800
MSFT,228.34,228.56,237.24,235.54,30198600,1665754200
MSFT,235.14,237.53,238.96,235.82,28142300,1666013400
MSFT,235.37,238.5,243.93,243.24,26329600,1666099800
MSFT,234.29,236.48,239.61,237.04,19985700,1666186200
MSFT,234.87,236.15,241.31,235.77,21811000,1666272600
MSFT,234.5,242.12,243.0,234.74,26299700,1666359000
MSFT,241.3,247.25,247.84,243.76,24911200,1666618200
MSFT,245.83,250.66,251.04,247.26,34775500,1666704600
MSFT,230.06,231.32,238.3,231.17,82543200,1666791000
MSFT,225.78,226.75,233.69,231.04,40424600,1666877400
MSFT,226.05,235.87,236.6,226.24,40647700,1666963800
MSFT,231.15,232.13,234.92,233.76,28357300,1667223000
MSFT,227.33,228.17,235.74,234.6,30592300,1667309400
MSFT,220.04,220.1,231.3,229.46,38407000,1667395800
MSFT,213.98,214.25,220.41,220.09,36633900,1667482200
MSFT,213.43,221.39,221.59,217.55,36789100,1667568600
MSFT,221.28,227.87,228.41,221.99,33498000,1667831400
MSFT,225.84,228.87,231.65,228.7,28192500,1667917800
MSFT,224.33,224.51,228.63,227.37,27852900,1668004200
MSFT,235.0,242.98,243.33,235.43,46268000,1668090600
MSFT,241.93,247.11,247.99,242.99,34620200,1668177000
MSFT,239.21,241.55,243.91,241.99,31123300,1668436200
MSFT,240.03,241.97,247.0,245.66,31390100,1668522600
MSFT,240.42,241.73,243.8,242.79,24093300,1668609000
MSFT,237.63,241.68,243.25,237.78,23123500,1668695400
MSFT,239.03,241.22,243.74,243.51,27613500,1668781800
MSFT,241.19,242.05,244.67,241.43,26394700,1669041000
MSFT,240.71,245.03,245.31,243.59,19665700,1669127400
MSFT,244.27,247.58,248.28,245.11,19508500,1669213800
MSFT,246.73,247.49,248.7,247.31,9200800,1669386600
MSFT,240.8,241.76,246.65,246.08,24778200,1669645800
MSFT,238.21,240.33,242.79,241.4,17956300,1669732200
MSFT,239.86,255.14,255.33,240.57,47594200,1669818600
MSFT,250.92,254.69,256.12,253.87,26041500,1669905000
MSFT,249.69,255.02,256.06,249.82,21528500,1669991400
MSFT,248.06,250.2,253.82,252.01,23435300,1670250600
MSFT,243.78,245.12,251.86,250.82,22463700,1670337000
MSFT,242.21,244.37,246.16,244.83,20481500,1670423400
MSFT,243.06,247.4,248.74,244.84,22611800,1670509800
MSFT,244.16,245.42,248.31,244.7,20609700,1670596200
MSFT,247.17,252.51,252.54,247.45,30665100,1670855400
MSFT,253.07,256.92,263.92,261.69,42196900,1670941800
MSFT,254.31,257.22,262.59,257.13,35410900,1671028200
MSFT,247.34,249.01,254.2,253.72,35560400,1671114600
MSFT,243.51,244.69,249.84,248.55,86102000,1671201000
MSFT,238.71,240.45,245.21,244.86,29696400,1671460200
MSFT,238.42,241.8,242.91,239.4,25150800,1671546600
MSFT,240.11,244.43,245.62,241.69,23690600,1671633000
MSFT,233.87,238.19,241.99,241.26,28651700,1671719400
MSFT,233.94,238.73,238.87,236.11,21207000,1671805800
MSFT,235.83,236.96,238.93,238.7,16688600,1672151400
MSFT,234.17,234.53,239.72,236.89,17457100,1672237800
MSFT,235.65,241.01,241.92,235.65,19770700,1672324200
MSFT,236.66,239.82,239.96,238.21,21938500,1672410600
MSFT,237.4,239.58,245.75,243.08,25740000,1672756200
MSFT,225.96,229.1,232.87,232.28,50623400,1672842600
MSFT,221.76,222.31,227.55,227.2,39585600,1672929000
MSFT,219.35,224.93,225.76,223.0,43613600,1673015400
MSFT,226.41,227.12,231.24,226.45,27369800,1673274600
MSFT,227.33,228.85,231.31,227.76,27033900,1673361000
MSFT,231.11,235.77,235.95,231.29,28669300,1673447400
MSFT,233.56,238.51,239.9,235.26,27269500,1673533800
MSFT,234.92,239.23,239.37,237.0,21333300,1673620200
MSFT,237.09,240.35,240.91,237.97,29831300,1673965800
MSFT,235.52,235.81,242.38,241.57,30028700,1674052200
MSFT,230.68,231.93,235.52,233.78,28623000,1674138600
MSFT,234.51,240.22,240.74,234.86,35389800,1674225000
MSFT,239.65,242.58,245.17,241.1,31934000,1674484200
MSFT,240.44,242.04,243.95,242.5,40234400,1674570600
MSFT,230.9,240.61,243.3,234.48,66526600,1674657000
MSFT,242.0,248.0,248.31,243.65,33454500,1674743400
MSFT,246.83,248.16,249.83,248.99,26498900,1674829800
MSFT,242.2,242.71,245.6,244.51,25867400,1675089000
MSFT,242.95,247.81,247.95,243.45,26541100,1675175400
MSFT,245.47,252.75,255.18,248.0,31259900,1675261800
MSFT,257.25,264.6,264.69,258.82,39940400,1675348200
MSFT,257.1,258.35,264.2,259.54,29077300,1675434600
MSFT,254.78,256.77,258.3,257.44,22518000,1675693800
MSFT,260.08,267.56,268.77,260.53,50841400,1675780200
MSFT,266.21,266.73,276.76,273.2,54686000,1675866600
MSFT,262.8,263.62,273.98,273.8,42375100,1675953000
MSFT,260.66,263.1,264.09,261.53,25818500,1676039400
MSFT,267.15,271.32,274.6,267.64,44630900,1676298600
MSFT,269.28,272.17,274.97,272.67,37047900,1676385000
MSFT,266.18,269.32,270.73,268.32,28922400,1676471400
MSFT,261.9,262.15,266.74,264.02,29603600,1676557800
MSFT,256.0,258.06,260.09,259.39,30000100,1676644200
MSFT,251.59,252.67,255.49,254.48,28397400,1676989800
MSFT,250.34,251.51,254.34,254.09,22491100,1677076200
MSFT,250.48,254.77,256.84,255.56,29219100,1677162600
MSFT,248.1,249.22,251.0,249.96,24990900,1677249000
MSFT,249.39,250.16,252.82,252.46,21190000,1677508200
MSFT,248.73,249.42,251.49,249.07,22491000,1677594600
MSFT,245.79,246.27,250.93,250.76,27565300,1677681000
MSFT,245.61,251.11,251.4,246.55,24808200,1677767400
MSFT,251.39,255.29,255.62,252.19,30760100,1677853800
MSFT,255.98,256.87,260.12,256.43,24109800,1678113000
MSFT,253.39,254.15,257.69,256.3,21473200,1678199400
MSFT,250.81,253.7,254.54,254.04,17340200,1678285800
MSFT,251.58,252.32,259.56,255.82,26653400,1678372200
MSFT,247.6,248.59,252.79,251.08,28333900,1678458600
MSFT,245.73,253.92,257.91,247.4,33339700,1678714200
MSFT,255.86,260.79,261.07,256.75,33620300,1678800600
MSFT,259.21,265.44,266.48,259.98,46028000,1678887000
MSFT,263.28,276.2,276.56,265.21,54768800,1678973400
MSFT,276.32,279.43,283.33,278.26,69527400,1679059800
MSFT,269.85,272.23,277.48,276.98,43466600,1679319000
MSFT,269.52,273.78,275.0,274.88,34558700,1679405400
MSFT,272.18,272.29,281.04,273.4,34873300,1679491800
MSFT,275.2,277.66,281.06,277.94,36610900,1679578200
MSFT,275.28,280.57,280.63,277.24,28172000,1679664600
MSFT,275.52,276.38,281.46,280.5,26840200,1679923800
MSFT,272.05,275.23,276.14,275.79,21878600,1680010200
MSFT,278.41,280.51,281.14,278.96,25087000,1680096600
MSFT,281.48,284.05,284.46,284.23,25053400,1680183000
MSFT,283.0,288.3,289.27,283.73,32766000,1680269400
MSFT,283.95,287.23,288.27,286.52,24883300,1680528600
MSFT,285.67,287.18,290.45,287.23,25824300,1680615000
MSFT,282.92,284.34,287.15,285.85,22064800,1680701400
MSFT,282.03,291.6,292.08,283.21,29770300,1680787800
MSFT,284.71,289.39,289.6,289.21,23103000,1681133400
MSFT,281.64,282.83,285.98,285.75,27276600,1681219800
MSFT,281.96,283.49,287.01,284.79,27403400,1681306200
MSFT,283.17,289.84,289.9,283.59,24222700,1681392600
MSFT,283.69,286.14,288.48,287.0,20987900,1681479000
MSFT,286.16,288.8,291.6,289.93,23836200,1681738200
MSFT,287.01,288.37,291.76,291.57,20161800,1681824600
MSFT,284.54,288.45,289.05,285.99,17150300,1681911000
MSFT,285.08,286.11,289.03,285.25,23244400,1681997400
MSFT,283.06,285.76,286.27,285.01,21676400,1682083800
MSFT,278.72,281.77,284.95,282.09,26611000,1682343000
MSFT,275.37,275.42,281.6,279.51,45772200,1682429400
MSFT,292.73,295.37,299.57,296.7,64599200,1682515800
MSFT,295.25,304.83,305.2,295.97,46462600,1682602200
MSFT,303.31,307.26,308.93,304.01,36446700,1682688600
MSFT,305.15,305.56,308.6,306.97,21294100,1682947800
MSFT,303.91,305.41,309.18,307.76,26404400,1683034200
MSFT,304.09,304.4,308.61,306.62,22360800,1683120600
MSFT,303.4,305.41,307.76,306.24,22519900,1683207000
MSFT,304.27,310.65,311.97,305.72,28181200,1683293400
MSFT,306.09,308.65,310.2,310.13,21318600,1683552600
MSFT,306.31,307.0,310.04,308.0,21340800,1683639000
MSFT,307.67,312.31,313.0,308.62,30078000,1683725400
MSFT,306.26,310.11,311.12,310.1,31680200,1683811800
MSFT,306.6,308.97,310.65,310.55,19758100,1683898200
MSFT,307.59,309.46,309.9,309.1,16336500,1684157400
MSFT,309.83,311.74,313.71,309.83,26730300,1684243800
MSFT,310.74,314.0,314.43,312.29,24315000,1684330200
MSFT,313.72,318.52,319.04,314.53,27276000,1684416600
MSFT,316.37,318.34,318.75,316.74,27529500,1684503000
MSFT,318.01,321.18,322.59,318.6,24115700,1684762200
MSFT,315.25,315.26,322.72,320.03,30797200,1684848600
MSFT,312.61,313.85,316.5,314.73,23384900,1684935000
MSFT,320.0,325.92,326.9,323.24,43301700,1685021400
MSFT,323.88,332.89,333.4,324.02,36630600,1685107800
MSFT,330.52,331.21,335.74,335.23,29503100,1685453400
MSFT,327.33,328.39,335.94,332.29,45950600,1685539800
MSFT,324.72,332.58,333.53,325.93,26773900,1685626200
MSFT,332.55,335.4,337.5,334.25,25864000,1685712600
MSFT,334.66,335.94,338.56,335.22,21307100,1685971800
MSFT,332.17,333.68,335.37,335.33,20396200,1686058200
MSFT,322.5,323.38,334.49,331.65,40717100,1686144600
MSFT,323.35,325.26,326.64,323.94,23277700,1686231000
MSFT,324.41,326.79,329.99,324.99,22514900,1686317400
MSFT,325.16,331.85,332.1,328.58,24260300,1686576600
MSFT,330.39,334.29,336.98,334.47,22951300,1686663000
MSFT,332.81,337.34,339.04,334.34,26003800,1686749400
MSFT,337.2,348.1,349.84,337.48,38899100,1686835800
MSFT,341.95,342.33,351.47,351.32,46533600,1686922200
MSFT,335.86,338.05,342.08,339.31,26375400,1687267800
MSFT,332.07,333.56,337.73,336.37,25117800,1687354200
MSFT,333.34,339.71,340.12,334.12,23556800,1687440600
MSFT,333.45,335.02,337.96,334.36,23084700,1687527000
MSFT,328.49,328.6,336.11,333.72,21520600,1687786200
MSFT,329.3,334.57,336.15,331.86,24354100,1687872600
MSFT,333.81,335.85,337.98,334.66,20259500,1687959000
MSFT,332.62,335.05,336.11,334.71,16997000,1688045400
MSFT,337.2,340.54,342.73,337.75,26823800,1688131800
MSFT,336.57,337.99,340.9,339.19,12508700,1688391000
MSFT,334.73,338.15,341.65,335.09,18172400,1688563800
MSFT,335.5,341.27,342.99,337.3,28161200,1688650200
MSFT,337.0,337.22,341.79,339.32,21185300,1688736600
MSFT,327.59,331.83,335.23,334.6,32791400,1688995800
MSFT,327.0,332.47,332.86,331.06,26698200,1689082200
MSFT,335.67,337.2,341.65,336.6,29995300,1689168600
MSFT,339.02,342.66,343.74,339.56,20567200,1689255000
MSFT,344.31,345.24,351.43,347.59,28302200,1689341400
MSFT,342.2,345.73,346.99,345.68,20363900,1689600600
MSFT,342.17,359.49,366.78,345.83,64872700,1689687000
MSFT,352.44,355.08,362.46,361.75,39732900,1689773400
MSFT,345.37,346.87,357.97,353.57,33778400,1689859800
MSFT,339.83,343.77,350.3,349.15,69368900,1689946200
MSFT,342.31,345.11,346.92,345.85,26678100,1690205400
MSFT,345.07,350.98,351.89,347.11,41637700,1690291800
MSFT,333.11,337.77,344.67,341.44,58383700,1690378200
MSFT,329.05,330.72,341.33,340.48,39635300,1690464600
MSFT,333.17,338.37,340.01,333.67,28484900,1690551000
MSFT,333.36,335.92,337.7,336.92,25446000,1690810200
MSFT,333.7,336.34,338.54,335.19,18311900,1690896600
MSFT,326.36,327.5,333.63,333.63,27761300,1690983000
MSFT,325.95,326.66,329.88,326.0,18253700,1691069400
MSFT,327.24,327.78,335.14,331.88,23727700,1691155800
MSFT,327.52,330.11,331.11,328.37,17741500,1691415000
MSFT,323.0,326.05,328.75,326.96,22327600,1691501400
MSFT,321.05,322.23,327.11,326.47,22373300,1691587800
MSFT,321.18,322.93,328.26,326.02,20113700,1691674200
MSFT,319.21,321.01,322.41,320.26,24342600,1691760600
MSFT,320.08,324.04,324.06,321.39,18836100,1692019800
MSFT,320.9,321.86,325.09,323.0,16966300,1692106200
MSFT,319.8,320.4,324.42,320.8,20698900,1692192600
MSFT,316.21,316.88,321.87,320.54,21257200,1692279000
MSFT,311.55,316.48,318.38,314.49,24744800,1692365400
MSFT,317.04,321.88,322.77,317.93,24040000,1692624600
MSFT,321.46,322.46,326.08,325.5,16102000,1692711000
MSFT,323.46,327.0,329.2,323.82,21166400,1692797400
MSFT,319.96,319.97,332.98,332.85,23281400,1692883800
MSFT,318.8,322.98,325.36,321.47,21684100,1692970200
MSFT,321.72,323.7,326.15,325.66,14808500,1693229400
MSFT,321.88,328.41,328.98,321.88,19284600,1693315800
MSFT,326.45,328.79,329.81,328.67,15222100,1693402200
MSFT,326.78,327.76,330.91,329.2,26411000,1693488600
MSFT,326.78,328.66,331.99,331.31,14931200,1693575000
MSFT,328.66,333.55,334.85,329.0,18553900,1693920600
MSFT,330.18,332.88,334.46,333.38,17535800,1694007000
MSFT,329.03,329.91,333.08,331.29,18381000,1694093400
MSFT,329.46,334.27,336.16,330.09,19530100,1694179800
MSFT,335.43,337.94,338.42,337.24,16583300,1694439000
MSFT,331.48,331.77,336.79,335.82,17565500,1694525400
MSFT,331.17,336.06,336.85,331.31,16544400,1694611800
MSFT,336.57,338.7,340.86,339.15,20267000,1694698200
MSFT,329.65,330.22,337.4,336.92,37666900,1694784600
MSFT,326.36,329.06,330.4,327.8,16834200,1695043800
MSFT,324.51,328.65,329.39,326.17,16505900,1695130200
MSFT,320.51,320.77,329.59,329.51,21436500,1695216600
MSFT,315.0,319.53,325.35,319.26,35529500,1695303000
MSFT,316.15,317.01,321.45,321.32,21447900,1695389400
MSFT,315.0,317.54,317.67,316.59,17836000,1695648600
MSFT,310.02,312.14,315.88,315.13,26297600,1695735000
MSFT,309.69,312.79,314.3,312.3,19410100,1695821400
MSFT,309.45,313.64,315.48,310.99,19683600,1695907800
MSFT,314.98,315.75,319.47,317.75,24140300,1695994200
MSFT,315.18,321.8,321.89,316.28,20570000,1696253400
MSFT,311.21,313.39,321.39,320.83,21033500,1696339800
MSFT,314.0,318.96,320.04,314.03,20720100,1696426200
MSFT,314.9,319.36,319.98,319.09,16965600,1696512600
MSFT,316.3,327.26,329.19,316.55,25645500,1696599000
MSFT,323.18,329.82,330.3,324.75,19891200,1696858200
MSFT,327.67,328.39,331.1,330.96,20557100,1696944600
MSFT,329.14,332.42,332.82,331.21,20063200,1697031000
MSFT,328.72,331.16,333.63,330.57,19313100,1697117400
MSFT,326.36,327.73,333.83,332.38,21072400,1697203800
MSFT,330.6,332.64,336.14,331.05,22158000,1697463000
MSFT,327.41,332.06,333.46,329.59,18338500,1697549400
MSFT,328.3,330.11,335.59,332.49,23153600,1697635800
MSFT,330.91,331.32,336.88,332.15,25052100,1697722200
MSFT,325.45,326.67,331.92,331.72,25012600,1697808600
MSFT,324.39,329.32,332.73,325.47,24374700,1698067800
MSFT,327.6,330.53,331.84,331.3,31153600,1698154200
MSFT,337.62,340.67,346.2,345.02,55053800,1698240600
MSFT,326.94,327.89,341.63,340.54,37828500,1698327000
MSFT,328.4,329.81,336.72,330.43,29856500,1698413400
MSFT,331.83,337.31,339.45,333.41,22828100,1698672600
MSFT,334.69,338.11,339.0,338.85,20265300,1698759000
MSFT,339.65,346.07,347.42,339.79,28158800,1698845400
MSFT,344.77,348.32,348.83,347.24,24348100,1698931800
MSFT,347.33,352.8,354.39,349.63,23624000,1699018200
MSFT,353.35,356.53,357.54,353.45,23828300,1699281000
